osm_id,osm_type,osm_url,name,description,addr_street,addr_housenumber,addr_city,addr_postcode,addr_province,lat,lon,opening_hours,access,operator,phone,ref,indoor,level,last_updated
5006005411,node,https://www.openstreetmap.org/node/5006005411,"Defibrillatore - Farmacia Rinella, Spinazzola",Defibrillatore Semiautomatico Fred Easy on-line Serial Nr. : 30003029,,,,,,40.968957,16.0883531,,,,+39 0883 681337,,yes,,2026-03-22
5012391714,node,https://www.openstreetmap.org/node/5012391714,"Defibrillatore - Ufficio Polizia Municipale, Spinazzola",Defibrillatore Semiautomatico Fred Easy on-line Serial Nr. : 30003080,Via Cairoli,1,Spinazzola,76014,BT,40.9694289,16.0897756,,,,+39 0883 681114,,yes,,2026-03-22
5012391715,node,https://www.openstreetmap.org/node/5012391715,"Defibrillatore - Istituto Comprensivo ""Mazzini-De Cesare""",,Via Nazario Sauro,2,Spinazzola,76014,BT,40.9692738,16.0884927,,,,+39 0883 681347,,yes,,2026-03-22
5083563583,node,https://www.openstreetmap.org/node/5083563583,DAE presso Farmacia De Pace Licignano,,,,,,,40.3520898,18.1810449,,,,,,,,2026-03-22
5099348396,node,https://www.openstreetmap.org/node/5099348396,,Palestra INFORMA GYM & FITNESS Spinazzola,Galleria Mirenzi,,Spinazzola,76014,BT,40.9684015,16.0881517,Mo-Su 10:00-22:00,private,,+39 0883 766653,,yes,,2026-03-22
5111136164,node,https://www.openstreetmap.org/node/5111136164,DAE c/o Lido Camillo,,,,,,,40.1479625,18.4873769,,,,,,,,2026-03-22
5126191131,node,https://www.openstreetmap.org/node/5126191131,DAE c/o 4 Colonne,,,,,,,40.1250547,17.9975006,,,,,,,,2026-03-22
5185744841,node,https://www.openstreetmap.org/node/5185744841,Defibrillatore Matera_Cardiosicura,,,,,,,40.7219363,16.5803808,,,,,,,,2026-03-22
5185744842,node,https://www.openstreetmap.org/node/5185744842,Defibrillatore Matera_Cardiosicura,,,,,,,40.6610947,16.5359952,,,,,,,,2026-03-22
5185744843,node,https://www.openstreetmap.org/node/5185744843,Defibrillatore Matera_Cardiosicura,,,,,,,40.6700665,16.6065246,,,,,,,,2026-03-22
5185744844,node,https://www.openstreetmap.org/node/5185744844,Defibrillatore Matera_Cardiosicura,,,,,,,40.6650922,16.6067514,,,,,,,,2026-03-22
5185744845,node,https://www.openstreetmap.org/node/5185744845,Defibrillatore Matera_Cardiosicura,,,,,,,40.6645614,16.6115728,,,,,,,,2026-03-22
5185744846,node,https://www.openstreetmap.org/node/5185744846,Defibrillatore Matera_Cardiosicura,,,,,,,40.6679043,16.6103614,,,,,,no,,2026-03-22
5185744847,node,https://www.openstreetmap.org/node/5185744847,Defibrillatore Matera_Cardiosicura,,,,,,,40.666575,16.6022142,,,,,,no,,2026-03-22
5185744848,node,https://www.openstreetmap.org/node/5185744848,Defibrillatore Matera_Cardiosicura,,,,,,,40.665361,16.6094528,,,,,,,,2026-03-22
5185744849,node,https://www.openstreetmap.org/node/5185744849,Defibrillatore Matera_Cardiosicura,,,,,,,40.6632798,16.6100857,,,,,,no,,2026-03-22
5185744850,node,https://www.openstreetmap.org/node/5185744850,Defibrillatore Matera_Cardiosicura,,,,,,,40.6664698,16.6063217,,,,,,,,2026-03-22
5257597872,node,https://www.openstreetmap.org/node/5257597872,A.S.D. Bianco Team,,,,,,,40.361806,18.2046824,,,,,,,,2026-03-22
5348646107,node,https://www.openstreetmap.org/node/5348646107,"postazione dae c/o I circolo didattico ""Cesare Battisti""",,,,,,,40.3542818,18.1754379,,,,,,yes,,2026-03-22
5348659431,node,https://www.openstreetmap.org/node/5348659431,DAE c/o scuola dell'infanzia,,,,,,,40.3555863,18.1873224,,,,,,,,2026-03-22
5435336818,node,https://www.openstreetmap.org/node/5435336818,,,,,,,,40.6458793,17.5168033,,,,,,,,2026-03-22
5508453496,node,https://www.openstreetmap.org/node/5508453496,"postazione dae c/o ""UN PASSO VERSO IL SOLE""",,,,,,,40.3624284,18.1829304,,,,,,,,2026-03-22
5588855626,node,https://www.openstreetmap.org/node/5588855626,,,,,,,,40.5873252,17.1156175,,,,,,,,2026-03-22
5597905032,node,https://www.openstreetmap.org/node/5597905032,Defibrillatore DAE presso Palestra della Scuola Elementare,,,,,,,40.1496231,18.3178128,,,,,,,,2026-03-22
5737548491,node,https://www.openstreetmap.org/node/5737548491,DAE 24h,,,,,,,39.9361943,18.1171053,,,,,,,,2026-03-22
5751852445,node,https://www.openstreetmap.org/node/5751852445,DAE c/o Lido Mania stagionale,,,,,,,39.8592659,18.1622324,,,,,,,,2026-03-22
5760222509,node,https://www.openstreetmap.org/node/5760222509,,,,,,,,40.5991865,15.5062159,,,,,,,,2026-03-22
5760222510,node,https://www.openstreetmap.org/node/5760222510,,,,,,,,40.6039317,15.5100349,,,,,,,,2026-03-22
5760222511,node,https://www.openstreetmap.org/node/5760222511,,,,,,,,40.5996042,15.5070844,,,,,,,,2026-03-22
5760222512,node,https://www.openstreetmap.org/node/5760222512,,,,,,,,40.5984271,15.5077308,,,,,,,,2026-03-22
5781412672,node,https://www.openstreetmap.org/node/5781412672,"postazione dae c/o Conservatorio Musicale ""Tito Schipa""",,,,,,,40.3484898,18.1898822,,,,,,,,2026-03-22
5866432127,node,https://www.openstreetmap.org/node/5866432127,Defibrillatore - DAE,Website: http://www.latronico.eu,,14,Latronico,85043,Potenza,40.087975,16.0106714,24/7,yes,Comune di Latronico - Progetto Latronico Cardioprotetta,,,no,0,2026-03-22
5936341040,node,https://www.openstreetmap.org/node/5936341040,DAE c/o Maybe wellness,,,,,,,40.3383764,18.1764961,,,,,,,,2026-03-22
5983322881,node,https://www.openstreetmap.org/node/5983322881,DAE presso Istituto Comprensivo Chiarelli,,Via Carmine,4,,,,40.7082821,17.3337735,,,,+39 080 4836566,,yes,,2026-03-22
5983323223,node,https://www.openstreetmap.org/node/5983323223,DAE presso Circolo S. Allende L’Arcallegra,,Via Bellavista,10,,,,40.710012,17.333126,"Mo-Fr 08:30-12:30,15:00-19:00",,,+39 080 4808021,,,,2026-03-22
5983323224,node,https://www.openstreetmap.org/node/5983323224,DAE presso ITCG L. Da Vinci (plesso Geometri),,Via Pergolo,58,,,,40.6896224,17.3220897,,,,+39 080 4803653,,,,2026-03-22
5983323225,node,https://www.openstreetmap.org/node/5983323225,DAE presso I.p.s.s. A. Motolese,,Via Carmine,10,,,,40.7091759,17.333002,,,,+39 080 4831681,,yes,,2026-03-22
5983323226,node,https://www.openstreetmap.org/node/5983323226,DAE presso Istituto Comprensivo Aosta,,Piazza Vittorio Veneto,6,,,,40.7020683,17.3407144,,,,+39 080 4836507,,,,2026-03-22
5983323227,node,https://www.openstreetmap.org/node/5983323227,DAE presso Istituto Conprensivo Marconi,,Piazza Marconi,4,,,,40.7011672,17.3391481,,,,+39 080 483 6540,,yes,,2026-03-22
5983323228,node,https://www.openstreetmap.org/node/5983323228,DAE presso Istituto Comprensivo Grassi,,Viale della Stazione,13,,,,40.7016408,17.3319026,,,,+39 080 4832702,,yes,,2026-03-22
5983323229,node,https://www.openstreetmap.org/node/5983323229,DAE presso Istituto Comprensivo Giovanni XXIII,,Piazza San Francesco Da Paola,,,,,40.7049209,17.3438007,,,,+39 080 4306778,,,,2026-03-22
5983323230,node,https://www.openstreetmap.org/node/5983323230,DAE presso Campo Pergolo,,Via Pergolo,,,,,40.6882042,17.3242435,,,,,,,,2026-03-22
5983323231,node,https://www.openstreetmap.org/node/5983323231,DAE presso Palazzetto dello Sport “Palawojtyla”,,Via Pergolo,,,,,40.6887585,17.3246888,,,,+39 080 4836335,,,,2026-03-22
5983922091,node,https://www.openstreetmap.org/node/5983922091,DAE di Piazza Plebiscito,,,,,,,40.7056477,17.3365552,24/7,,,,,no,,2026-03-22
5983922094,node,https://www.openstreetmap.org/node/5983922094,DAE presso stazione di servizio Agip,,Via Papa Leone XIII,,,,,40.6966786,17.339539,,,,,,,,2026-03-22
5983922095,node,https://www.openstreetmap.org/node/5983922095,DAE presso A.s.d. Red Boys,,Viale Europa,15,,,,40.7045033,17.3443039,,,,,,,,2026-03-22
5983922096,node,https://www.openstreetmap.org/node/5983922096,DAE presso CRI Comitato di Martina Franca,,Viale Europa,88bis,,,,40.7039015,17.3448771,,,,+39 080 4831627,,,,2026-03-22
5983922097,node,https://www.openstreetmap.org/node/5983922097,DAE presso Nucleo Protezione Civile Associazione Nazionale Carabinieri,,Via Pietro Scialpi,,,,,40.7014423,17.3411079,,,,,,,,2026-03-22
5983922100,node,https://www.openstreetmap.org/node/5983922100,DAE presso CAV Coordinamento Associazioni di Volontariato,,Via Mottola,1b,,,,40.7055642,17.3309248,"08:30-12:30,17:00-23:00",,,,,,,2026-03-22
5983922101,node,https://www.openstreetmap.org/node/5983922101,DAE presso AIA Club e Comitato Uisp Valle d’Itria,,Via Santa Maria Domenica Mazzarello,,,,,40.7014754,17.3291388,Mo-Fr 16:00-20:00,,,+39 080 2376243,,,,2026-03-22
5983922134,node,https://www.openstreetmap.org/node/5983922134,DAE presso La Palestra,,Corso dei Mille,184,,,,40.7033034,17.3315666,Mo-Fr 09:00-22:00; Sa 09:00-19:00,,,+39 080 4834704,,,,2026-03-22
5983922140,node,https://www.openstreetmap.org/node/5983922140,Polisportiva Arci Martina,,Via Giuseppe Chiarelli,18,,,,40.697588,17.3449274,"Mo,We,Fr 09:30-21:30,15:00-21:30; Tu,Th 09:30-12:30,15:00-21:30",,,+39 080 4805759,,,,2026-03-22
5983922161,node,https://www.openstreetmap.org/node/5983922161,DAE di Piazza XX Settembre,,Piazza XX Settembre,,,,,40.7043445,17.3401278,24/7,,,,,yes,,2026-03-22
5983922166,node,https://www.openstreetmap.org/node/5983922166,DAE presso Scuola Elementare San Paolo,,,,,,,40.6428298,17.3201873,,,,+39 080 4490012,,,,2026-03-22
6006707497,node,https://www.openstreetmap.org/node/6006707497,Dae Castello Carlo V Info Point,,,,,,,40.352378,18.1744482,,,,,,yes,,2026-03-22
6045646248,node,https://www.openstreetmap.org/node/6045646248,DAE presso Crossfit Sud ASD,,,,,,,40.3490106,18.1499283,,,,,,,,2026-03-22
6121273884,node,https://www.openstreetmap.org/node/6121273884,DAE 24H,,,,,,,40.1470567,18.0703005,,,,,,no,,2026-03-22
6123050070,node,https://www.openstreetmap.org/node/6123050070,,,,,,,,40.5747264,15.7843331,,,,,,yes,,2026-03-22
6123078325,node,https://www.openstreetmap.org/node/6123078325,,,,,,,,40.5664262,15.7692515,,,,,,,,2026-03-22
6352388243,node,https://www.openstreetmap.org/node/6352388243,DAE 24h c/o Torre Normanna Sveva,,,,,,,40.7412506,17.425635,,,,,,,,2026-03-22
6361849770,node,https://www.openstreetmap.org/node/6361849770,DAE c/o Unibas,,,,,,,40.6323329,15.8080912,,,,,,,,2026-03-22
6378870916,node,https://www.openstreetmap.org/node/6378870916,postazione dae presso Campus ECOTEKNE College ISUFI,,,,,,,40.3369487,18.1240799,,,,,,,,2026-03-22
6378881722,node,https://www.openstreetmap.org/node/6378881722,postazione dae presso Rettorato Università del Salento,,,,,,,40.3497084,18.1672741,,,,,,yes,,2026-03-22
6378893162,node,https://www.openstreetmap.org/node/6378893162,postazione dae presso Università del Salento sede ex Sperimentale Tabacchi,,,,,,,40.3584422,18.168113,,,,,,,,2026-03-22
6378906806,node,https://www.openstreetmap.org/node/6378906806,postazione dae presso Università del salento sede EDIFICIO  STUDIUM 6,,,,,,,40.3585204,18.166251,,,,,,,,2026-03-22
6379323570,node,https://www.openstreetmap.org/node/6379323570,postazione dae presso Campus ECOTEKNE Edificio Centro Congressi,,,,,,,40.3348284,18.1173953,,,,,,,,2026-03-22
6433916294,node,https://www.openstreetmap.org/node/6433916294,Defibrillatore - DAE,,Calda di Latronico,,Latronico,85043,Potenza,40.0850333,15.9832142,24/7,,Comune di Latronico - Progetto Latronico Cardioprotetta,,,no,,2026-03-22
6433924396,node,https://www.openstreetmap.org/node/6433924396,Defibrillatore - DAE,,Via Provinciale - Mileo,,Agromonte Mileo,85043,Potenza,40.0587759,16.0304592,24/7,,Comune di Latronico - Progetto Latronico Cardioprotetta,,,no,,2026-03-22
6485984549,node,https://www.openstreetmap.org/node/6485984549,,,,,,,,40.6341075,17.9429632,,,,,,,,2026-03-22
6517744395,node,https://www.openstreetmap.org/node/6517744395,DAE 24h c/o Scuola Elementare,,,,,,,40.4751455,15.8473197,,,,,,,,2026-03-22
6581274197,node,https://www.openstreetmap.org/node/6581274197,,,,,,,,40.3266118,18.0977247,,,,,,yes,,2026-03-22
6681694500,node,https://www.openstreetmap.org/node/6681694500,DAE Farmacia Scardia,,,,,,,39.930902,18.3572586,,,,,,yes,,2026-03-22
6708592591,node,https://www.openstreetmap.org/node/6708592591,Dae c/o Lido Beija-Flor,,,,,,,40.1397206,17.9843097,,,,,,,,2026-03-22
6779563385,node,https://www.openstreetmap.org/node/6779563385,,,,,,,,39.8141065,15.7919695,,,,,,,,2026-03-22
6779677952,node,https://www.openstreetmap.org/node/6779677952,,,,,,,,40.0561215,17.9926441,,,Città di Gallipoli,,2,,,2026-03-22
6838291846,node,https://www.openstreetmap.org/node/6838291846,DAE presso MUV,,Via Vittorio Bachelet,,Lecce,73100,LE,40.3580481,18.1971522,Mo-Fr 07:30-22:00; Sa 09:00-19:00; Su 09:00-13:00,,,,,,,2026-03-22
6843853810,node,https://www.openstreetmap.org/node/6843853810,DAE presso Farmacia Moschettini,,Viale della Libertà,61,Lecce,73100,LE,40.3568949,18.1856837,,,,,,,,2026-03-22
6898409443,node,https://www.openstreetmap.org/node/6898409443,DAE Proloco Melfi,,,,,,,40.9963999,15.6557411,,,,,,,,2026-03-22
6982484547,node,https://www.openstreetmap.org/node/6982484547,,,Piazza Vittorio Emanuele II,,Brindisi,,,40.6395965,17.9481331,,,,,,no,,2026-03-22
7017581829,node,https://www.openstreetmap.org/node/7017581829,,,,,,,,39.9748946,18.3250402,,,,,,,,2026-03-22
7319717846,node,https://www.openstreetmap.org/node/7319717846,DAE presso Farmacia Ferocino,,,,,,,40.3528566,18.1731313,,,,,,yes,,2026-03-22
7326395325,node,https://www.openstreetmap.org/node/7326395325,DAE presso Farmacia Elia,,,,,,,40.3437643,18.1750358,,,,,,,,2026-03-22
7330112385,node,https://www.openstreetmap.org/node/7330112385,DAE presso Farmacia Messa,,,,,,,40.3591565,18.1927872,,,,,,,,2026-03-22
7330112387,node,https://www.openstreetmap.org/node/7330112387,DAE presso Farmacia De Pascalis,,,,,,,40.3518257,18.1618978,,,,,,,,2026-03-22
7815429190,node,https://www.openstreetmap.org/node/7815429190,Istituto comprensivo Eleonora Duse - Sede centrale,,,,,,,41.1361167,16.8157082,,,Istituto Comprensivo Eleonora Duse,,,yes,,2026-03-22
7817347189,node,https://www.openstreetmap.org/node/7817347189,,,,,,,,40.7325197,17.5779958,,,,,,,,2026-03-22
7840247144,node,https://www.openstreetmap.org/node/7840247144,Defibrillatore Papeete,,,,,,,39.836501,18.22912,,,,,,,,2026-03-22
7840552206,node,https://www.openstreetmap.org/node/7840552206,,,,,,,,39.8358421,18.2326412,,,,,,,,2026-03-22
7859611001,node,https://www.openstreetmap.org/node/7859611001,,,,,,,,40.7840394,17.2374421,,,,,,,,2026-03-22
7862974213,node,https://www.openstreetmap.org/node/7862974213,,,,,,,,40.7527143,17.3309543,,,,,,no,,2026-03-22
8095206138,node,https://www.openstreetmap.org/node/8095206138,,,,,,,,41.5105537,15.3306938,,,,,,no,,2026-03-22
8349607402,node,https://www.openstreetmap.org/node/8349607402,,,,,,,,41.3088252,16.2655332,,,,,,,,2026-03-22
8677521217,node,https://www.openstreetmap.org/node/8677521217,,,,,,,,41.2325862,16.4982275,,,,,,no,,2026-03-22
8694442104,node,https://www.openstreetmap.org/node/8694442104,,,,,,,,41.2396316,16.5017151,,,,,,no,,2026-03-22
8707464186,node,https://www.openstreetmap.org/node/8707464186,Laboratorio Anlisi R.AN.A.,,,,,,,41.2383209,16.5006347,,,,,,yes,,2026-03-22
9044281343,node,https://www.openstreetmap.org/node/9044281343,,,,,,,,40.9533959,17.3033429,,,,,,no,,2026-03-22
9076551555,node,https://www.openstreetmap.org/node/9076551555,,,,,,,,41.1167014,16.5805798,,,,,,no,,2026-03-22
9230547594,node,https://www.openstreetmap.org/node/9230547594,,,,,,,,41.7084461,15.7050595,,,,,,,0,2026-03-22
9267530218,node,https://www.openstreetmap.org/node/9267530218,,,,,,,,40.9513014,17.3020729,24/7,,,,,no,0,2026-03-22
9269877617,node,https://www.openstreetmap.org/node/9269877617,,,,,,,,40.7546541,17.3270489,24/7,yes,,,,,0,2026-03-22
9271937793,node,https://www.openstreetmap.org/node/9271937793,,,,,,,,40.9938967,17.2285395,,,,,,,,2026-03-22
9280249254,node,https://www.openstreetmap.org/node/9280249254,,,,,,,,40.9536772,17.3014212,,,,,,yes,,2026-03-22
9442384411,node,https://www.openstreetmap.org/node/9442384411,,,,,,,,40.7004866,17.34369,,,,,,,,2026-03-22
9442409094,node,https://www.openstreetmap.org/node/9442409094,,,,,,,,40.7053975,17.3395747,Mo-Su 07:00-20:30,,,,,yes,,2026-03-22
9453640749,node,https://www.openstreetmap.org/node/9453640749,,,,,,,,40.3347615,18.2971957,,,,,,no,,2026-03-22
9487465531,node,https://www.openstreetmap.org/node/9487465531,,,,,,,,40.3190841,18.2804819,,,,,,,,2026-03-22
9561056782,node,https://www.openstreetmap.org/node/9561056782,,,,,,,,40.6964432,17.3437119,,,,,,no,,2026-03-22
9566468715,node,https://www.openstreetmap.org/node/9566468715,DAE Farmacia Comunale,,,,,,,39.983491,18.2479304,,,,,,,,2026-03-22
9639574456,node,https://www.openstreetmap.org/node/9639574456,DAE c/o Scuola Ungaretti,,,,,,,41.129914,16.7837151,,,,,,yes,,2026-03-22
9663284074,node,https://www.openstreetmap.org/node/9663284074,DAE c/o IISS Dell'Erba,,,,,,,40.8851579,17.1612957,,,,,,yes,,2026-03-22
9674996069,node,https://www.openstreetmap.org/node/9674996069,,,,,,,,40.5854474,17.1120638,,,,,,,,2026-03-22
9675591411,node,https://www.openstreetmap.org/node/9675591411,,,,,,,,40.3219212,17.571754,,,,,,no,,2026-03-22
9690454593,node,https://www.openstreetmap.org/node/9690454593,,,,,,,,41.1173683,16.487258,,,,,,,,2026-03-22
9708646955,node,https://www.openstreetmap.org/node/9708646955,,,,,,,,40.4037062,17.5571263,,,,,,,,2026-03-22
9708646961,node,https://www.openstreetmap.org/node/9708646961,,,,,,,,40.3992434,17.6352834,,,,,,no,,2026-03-22
9716271663,node,https://www.openstreetmap.org/node/9716271663,,,,,,,,40.2035938,18.302006,,,,,,,,2026-03-22
9716271696,node,https://www.openstreetmap.org/node/9716271696,,,,,,,,40.1758327,18.2968558,,,,,,,,2026-03-22
9717428699,node,https://www.openstreetmap.org/node/9717428699,,,,,,,,40.2194937,18.2255182,,,,,,,,2026-03-22
9721015982,node,https://www.openstreetmap.org/node/9721015982,,,,,,,,40.2662854,18.1835273,,,,,,,,2026-03-22
9721102446,node,https://www.openstreetmap.org/node/9721102446,,,,,,,,40.2586987,17.8906058,,,,,,,,2026-03-22
9721901686,node,https://www.openstreetmap.org/node/9721901686,,,,,,,,41.998248,14.9855082,,,,,,,,2026-03-22
9723713392,node,https://www.openstreetmap.org/node/9723713392,,,,,,,,41.1863501,16.6680456,,,,,,,,2026-03-22
9726046705,node,https://www.openstreetmap.org/node/9726046705,,,,,,,,41.013767,17.1926042,,yes,,,,,,2026-03-22
9737994929,node,https://www.openstreetmap.org/node/9737994929,,,,,,,,40.6235825,16.7992973,,yes,,,,,,2026-03-22
9737994930,node,https://www.openstreetmap.org/node/9737994930,,,,,,,,40.5883247,17.1120362,,yes,,,,,,2026-03-22
9737994931,node,https://www.openstreetmap.org/node/9737994931,,,,,,,,40.6047934,17.2316225,,yes,,,,,,2026-03-22
9739834882,node,https://www.openstreetmap.org/node/9739834882,,,,,,,,40.5780016,16.7576614,,yes,,,,,,2026-03-22
9800973652,node,https://www.openstreetmap.org/node/9800973652,,,,,,,,40.6651355,16.6066084,,,,,,yes,,2026-03-22
9814107553,node,https://www.openstreetmap.org/node/9814107553,,,,,,,,41.1851138,16.6703728,,,,,,no,,2026-03-22
9952135305,node,https://www.openstreetmap.org/node/9952135305,,,,,,,,40.6608859,17.9620503,,,,,,yes,,2026-03-22
9974586866,node,https://www.openstreetmap.org/node/9974586866,,,,,,,,40.1416479,15.6061792,,,,,,,,2026-03-22
9996873972,node,https://www.openstreetmap.org/node/9996873972,,,,,,,,40.7964035,17.1215721,24/7,yes,,,,no,0,2026-03-22
10031520342,node,https://www.openstreetmap.org/node/10031520342,C/o Centro commerciale,,,,,,,40.7759957,17.3366954,,,,,,,,2026-03-22
10031567972,node,https://www.openstreetmap.org/node/10031567972,,,,,,,,40.6279231,16.7981527,24/7,yes,,,,,0,2026-03-22
10031983324,node,https://www.openstreetmap.org/node/10031983324,,,,,,,,40.5792312,17.0349066,24/7,yes,,,,,0,2026-03-22
10033382929,node,https://www.openstreetmap.org/node/10033382929,,,,,,,,40.5439573,15.640248,,,,,,no,,2026-03-22
10041475253,node,https://www.openstreetmap.org/node/10041475253,,,,,,,,40.7938047,17.1251128,24/7,yes,,+39 118,,no,0,2026-03-22
10053779936,node,https://www.openstreetmap.org/node/10053779936,,,,,,,,40.9547331,17.2940404,24/7,yes,,,,no,0,2026-03-22
10053837178,node,https://www.openstreetmap.org/node/10053837178,,,,,,,,40.8345985,17.3661266,,,,,,yes,,2026-03-22
10270354275,node,https://www.openstreetmap.org/node/10270354275,,,,,,,,41.0490227,16.9221785,,yes,Comune ei Capurso,,,no,,2026-03-22
10271421689,node,https://www.openstreetmap.org/node/10271421689,,,,,,,,41.048725,16.9188766,,yes,Comune di Capurso,,,no,,2026-03-22
10328666503,node,https://www.openstreetmap.org/node/10328666503,,,,,,,,40.4571572,17.2753002,,,,,,yes,,2026-03-22
10586851562,node,https://www.openstreetmap.org/node/10586851562,,,,,,,,41.995195,14.9733185,,,,,,yes,,2026-03-22
10737245247,node,https://www.openstreetmap.org/node/10737245247,DAE c/o Liceo Cafiero,,,,,,,41.3127587,16.2856545,,,,,,,,2026-03-22
10779552508,node,https://www.openstreetmap.org/node/10779552508,,,,,,,,39.8865029,18.1139634,,no,,,,yes,0,2026-03-22
10837797084,node,https://www.openstreetmap.org/node/10837797084,,,,,,,,39.9603101,18.2064061,,yes,Protezione Civile Falchi del Salento,,,no,,2026-03-22
10840343792,node,https://www.openstreetmap.org/node/10840343792,,,,,,,,40.1013335,18.449587,,yes,,,,,,2026-03-22
11048217274,node,https://www.openstreetmap.org/node/11048217274,,,,,,,,41.7355055,16.1185664,,,,,,,,2026-03-22
11051917231,node,https://www.openstreetmap.org/node/11051917231,,,,,,,,41.7075246,16.04915,24/7,yes,,,,,,2026-03-22
11059571846,node,https://www.openstreetmap.org/node/11059571846,,,,,,,,40.0548648,17.9759209,24/7,yes,,,,,0,2026-03-22
11059733461,node,https://www.openstreetmap.org/node/11059733461,,,,,,,,40.0890015,18.013455,24/7,yes,,,,no,0,2026-03-22
11060559136,node,https://www.openstreetmap.org/node/11060559136,,,,,,,,40.0915612,18.0121707,24/7,yes,,,,no,0,2026-03-22
11061450845,node,https://www.openstreetmap.org/node/11061450845,,,,,,,,40.0559125,17.9811932,24/7,yes,,,,no,0,2026-03-22
11068802678,node,https://www.openstreetmap.org/node/11068802678,,,,,,,,40.0122596,18.4322116,,,,,,,0,2026-03-22
11070155139,node,https://www.openstreetmap.org/node/11070155139,,,,,,,,40.005825,18.4273623,24/7,yes,,,,,0,2026-03-22
11072734514,node,https://www.openstreetmap.org/node/11072734514,,,,,,,,40.0395481,18.4126665,24/7,yes,,,,no,0,2026-03-22
11073082989,node,https://www.openstreetmap.org/node/11073082989,,,,,,,,40.052685,18.378101,24/7,yes,,,,no,0,2026-03-22
11085743447,node,https://www.openstreetmap.org/node/11085743447,,,,,,,,41.9140604,14.913107,,,,,,,,2026-03-22
11097467873,node,https://www.openstreetmap.org/node/11097467873,,,,,,,,40.7431142,17.4256495,,,,,,no,,2026-03-22
11115869305,node,https://www.openstreetmap.org/node/11115869305,,vor dem Gebäudeeingang auf dem Gehsteig,,,,,,39.9584425,18.2188901,24/7,yes,Gemeinde,,,no,,2026-03-22
11178488963,node,https://www.openstreetmap.org/node/11178488963,DAE c/o Scuola De Amicis,,,,,,,40.8953873,16.8413288,,,,,,yes,,2026-03-22
11250545899,node,https://www.openstreetmap.org/node/11250545899,,,,,,,,41.0816326,16.7797853,,yes,,,,no,,2026-03-22
11303335935,node,https://www.openstreetmap.org/node/11303335935,,,,,,,,41.0826524,16.7821449,,,,,,,,2026-03-22
11366791060,node,https://www.openstreetmap.org/node/11366791060,,,,,,,,41.2466574,16.29687,,,,,,yes,,2026-03-22
11366801777,node,https://www.openstreetmap.org/node/11366801777,,,,,,,,41.1178997,16.8697607,,yes,Rete Ferroviaria Italiana,,,yes,,2026-03-22
11373944295,node,https://www.openstreetmap.org/node/11373944295,,,,,,,,40.5806234,17.8361968,,,,,,yes,,2026-03-22
11379929446,node,https://www.openstreetmap.org/node/11379929446,,,,,,,,40.3740049,18.147009,,,,,,yes,,2026-03-22
11381305675,node,https://www.openstreetmap.org/node/11381305675,,,,,,,,40.2934039,18.197556,,,,,,yes,,2026-03-22
11399805440,node,https://www.openstreetmap.org/node/11399805440,,,,,,,,40.3533424,17.3637005,,,,,,no,,2026-03-22
11405660683,node,https://www.openstreetmap.org/node/11405660683,,,,,,,,40.5625716,17.3343267,,,,,,no,,2026-03-22
11411969459,node,https://www.openstreetmap.org/node/11411969459,,,,,,,,40.1799624,16.582865,,,,,,no,,2026-03-22
11414497070,node,https://www.openstreetmap.org/node/11414497070,,,,,,,,39.7915916,16.4788931,,,,,,no,,2026-03-22
11453002604,node,https://www.openstreetmap.org/node/11453002604,,,,,,,,41.1304209,16.5551,,yes,,,,no,,2026-03-22
11458149879,node,https://www.openstreetmap.org/node/11458149879,,,,,,,,41.1077377,16.6915051,,,,,,no,,2026-03-22
11472333418,node,https://www.openstreetmap.org/node/11472333418,,,Piazza Vittorio Emanuele II,,Giovinazzo,,,41.1879765,16.6726193,,,,,,no,,2026-03-22
11506243872,node,https://www.openstreetmap.org/node/11506243872,,,,,,,,41.4539345,15.5504572,,,,,,yes,,2026-03-22
11514376808,node,https://www.openstreetmap.org/node/11514376808,DAE C/o Farmacia H24,,,,,,,40.9526318,17.301178,,,,,,,,2026-03-22
11655780709,node,https://www.openstreetmap.org/node/11655780709,,,,,,,,41.127907,16.8604206,,,,,,yes,,2026-03-22
11655780710,node,https://www.openstreetmap.org/node/11655780710,,,,,,,,41.1279025,16.8579527,,,,,,yes,,2026-03-22
11688234259,node,https://www.openstreetmap.org/node/11688234259,,,,,,,,41.8827814,16.1802808,,,,,,no,,2026-03-22
11744041688,node,https://www.openstreetmap.org/node/11744041688,,,,,,,,40.0744139,15.5289273,,,,,,no,,2026-03-22
11745256912,node,https://www.openstreetmap.org/node/11745256912,,,,,,,,40.0496501,15.4500768,,,,,,no,,2026-03-22
11745774690,node,https://www.openstreetmap.org/node/11745774690,,,,,,,,40.0211643,15.382046,,,,,,no,,2026-03-22
11762088489,node,https://www.openstreetmap.org/node/11762088489,,,,,,,,40.6351741,14.9074381,,,,,,yes,,2026-03-22
11777789599,node,https://www.openstreetmap.org/node/11777789599,,,,,,,,40.5589019,17.808994,,yes,,,,no,0,2026-03-22
11949954788,node,https://www.openstreetmap.org/node/11949954788,,,,,,,,40.2810212,17.8405258,,,,,,yes,,2026-03-22
12074156497,node,https://www.openstreetmap.org/node/12074156497,,,,,,,,40.2910052,14.9465859,,,,,,,,2026-03-22
